32.6816976106991	719.549987792969
35.6535599501435	719.344970703125
38.6244374909659	719.349975585938
41.5943306947054	719.094970703125
44.5632400226282	719.059997558594
47.5311659356917	718.929992675781
50.4981088945929	718.885009765625
53.4640693597127	718.950012207031
56.4290477911676	718.859985351563
59.3930446487746	718.989990234375
62.356060392067	718.719970703125
65.3180954802906	718.809997558594
68.2791503724084	718.715026855469
71.2392255270922	718.840026855469
74.1983214027271	718.650024414063
77.1564384574159	718.70751953125
80.113577148983	718.765014648438
83.0697379349549	718.75
86.0249212725722	718.77001953125
88.9791276188058	718.789978027344
91.9323574303255	718.835021972656
94.8846111635238	718.840026855469
97.8358892745121	718.844970703125
100.786192219114	718.849975585938
103.73552045287	719.195007324219
106.683874431037	719.090026855469
109.631254608583	719.440002441406
112.577661440203	719.340026855469
115.523095380307	719.565002441406
118.467556883015	720.155029296875
121.411046402175	721.005004882813
124.353564391344	722.099975585938
127.295111303796	724.224975585938
130.235687592532	728.114990234375
133.175293710265	734.875
136.113930109434	746.070007324219
139.051597242185	765.02001953125
141.98829556039	792.510009765625
144.92402551564	828.094970703125
147.858787559244	869.049987792969
150.792582142239	914.179992675781
153.725409715372	959.219970703125
156.65727072911	996.590026855469
159.588165633643	1025.82995605469
162.518094878884	1046.0849609375
165.447058914469	1061.07995605469
168.375058189747	1067.56994628906
171.302093153792	1063.13500976563
174.228164255401	1060.39501953125
177.153271943091	1052.89501953125
180.077416665101	1052.05004882813
183.000598869394	1052.85498046875
185.922819003656	1051.68994140625
188.84407751529	1050.01000976563
191.764374851424	1050.67004394531
194.683711458919	1047.38500976563
197.60208778434	1047.93505859375
200.519504273992	1055.4599609375
203.435961373894	1064.46496582031
206.351459529801	1069.67504882813
209.265999187174	1075.77001953125
212.179580791207	1090.56994628906
215.092204786825	1106.72998046875
218.003871618673	1122.69494628906
220.914581731116	1140.71496582031
223.824335568247	1150.06005859375
226.733133573893	1161.55004882813
229.640976191593	1174.95495605469
232.547863864614	1188.46997070313
235.453797035961	1195.43994140625
238.358776148354	1195.01000976563
241.26280164424	1195.64501953125
244.1658739658	1197.0849609375
247.067993554929	1198.52502441406
249.969160853266	1195.88000488281
252.869376302162	1190.24499511719
255.768640342707	1180.36499023438
258.666953415705	1170.18994140625
261.564315961705	1169.13000488281
264.46072842097	1167.30505371094
267.356191233499	1159.40002441406
270.25070483901	1147.42504882813
273.144269676967	1143.73498535156
276.036886186551	1140.26501464844
278.928554806671	1139.35498046875
281.819275975966	1136.53503417969
284.709050132812	1133.0849609375
287.597877715306	1128.63500976563
290.485759161281	1125.31994628906
293.372694908298	1122.15002441406
296.258685393644	1117.29504394531
299.143731054352	1113.49499511719
302.027832327156	1111.10998535156
304.910989648557	1108.01501464844
307.79320345476	1108.14501953125
310.674474181717	1109.65002441406
313.554802265101	1108.98999023438
316.434188140326	1104.58996582031
319.312632242533	1103.53002929688
322.190135006593	1099.07495117188
325.066696867117	1097.72497558594
327.942318258443	1094.83996582031
330.816999614641	1091.60498046875
333.690741369517	1089.53002929688
336.56354395661	1089.47998046875
339.435407809193	1087.47497558594
342.306333360273	1085.34997558594
345.176321042591	1081.36499023438
348.045371288612	1072.59497070313
350.913484530551	1071.30004882813
353.78066120035	1068.51000976563
356.64690172969	1066.88500976563
359.512206549972	1065.30505371094
362.376576092357	1062.59997558594
365.240010787716	1059.73498535156
368.102511066677	1056.49499511719
370.964077359587	1054.03002929688
373.82471009654	1054.81494140625
376.684409707364	1055.59997558594
379.543176621612	1053.71997070313
382.401011268595	1048.06005859375
385.257914077343	1049.0400390625
388.113885476627	1052.56005859375
390.968925894961	1053.8349609375
393.823035760591	1054.45495605469
396.676215501503	1056.43005371094
399.528465545415	1064.75500488281
402.379786319791	1069.0849609375
405.230178251834	1074.375
408.079641768472	1081.51501464844
410.928177296387	1089.49499511719
413.775785261992	1093.45495605469
416.622466091445	1096.57495117188
419.468220210631	1096.64001464844
422.313048045182	1097.92004394531
425.156950020479	1102.46997070313
427.999926561623	1101.65002441406
